Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Apr-20,County,Pamlico,Initial Claims,Race,Race Unknown,12
Apr-20,County,Pamlico,Initial Claims,Race,Other Race,9
Apr-20,County,Pamlico,Initial Claims,Race,White,184
Apr-20,County,Pamlico,Initial Claims,Race,Black,54
Apr-20,County,Pamlico,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,27
Apr-20,County,Pamlico,Initial Claims,Hispanic Origin,Not Hispanic,232
Apr-20,County,Pamlico,Initial Claims,Hispanic Origin,Hispanic,0
Apr-20,County,Pamlico,Initial Claims,Age,65+,38
Apr-20,County,Pamlico,Initial Claims,Age,60 to 64,31
Apr-20,County,Pamlico,Initial Claims,Age,55 to 59,43
Apr-20,County,Pamlico,Initial Claims,Age,45 to 54,39
Apr-20,County,Pamlico,Initial Claims,Age,35 to 44,39
Apr-20,County,Pamlico,Initial Claims,Age,25 to 34,40
Apr-20,County,Pamlico,Initial Claims,Age,Less than 25,29
Apr-20,County,Pamlico,Initial Claims,Industry,Unclassified / Unknown,85
Apr-20,County,Pamlico,Initial Claims,Industry,"Trade, Transportation, & Utilities",29
Apr-20,County,Pamlico,Initial Claims,Industry,Public Administration,
Apr-20,County,Pamlico,Initial Claims,Industry,Professional & Business Services,18
Apr-20,County,Pamlico,Initial Claims,Industry,Other Services,7
Apr-20,County,Pamlico,Initial Claims,Industry,Natural Resources & Mining,0
Apr-20,County,Pamlico,Initial Claims,Industry,Manufacturing,6
Apr-20,County,Pamlico,Initial Claims,Industry,Leisure & Hospitality,56
Apr-20,County,Pamlico,Initial Claims,Industry,Information,
Apr-20,County,Pamlico,Initial Claims,Industry,Financial Activities,
Apr-20,County,Pamlico,Initial Claims,Industry,Educational  & Health Services,40
Apr-20,County,Pamlico,Initial Claims,Industry,Construction,9
Apr-20,County,Pasquotank,Initial Claims,Claimants,Total Claimants,1274
Apr-20,County,Pasquotank,Initial Claims,COVID,COVID-19 Claimants,962
Apr-20,County,Pasquotank,Initial Claims,Gender,Other,
Apr-20,County,Pasquotank,Initial Claims,Gender,Male,
Apr-20,County,Pasquotank,Initial Claims,Gender,Female,792
Apr-20,County,Pasquotank,Initial Claims,Race,Race Unknown,49
Apr-20,County,Pasquotank,Initial Claims,Race,Other Race,95
Apr-20,County,Pasquotank,Initial Claims,Race,White,611
Apr-20,County,Pasquotank,Initial Claims,Race,Black,519
Apr-20,County,Pasquotank,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,118
Apr-20,County,Pasquotank,Initial Claims,Hispanic Origin,Not Hispanic,1117
Apr-20,County,Pasquotank,Initial Claims,Hispanic Origin,Hispanic,39
Apr-20,County,Pasquotank,Initial Claims,Age,65+,89
Apr-20,County,Pasquotank,Initial Claims,Age,60 to 64,81
Apr-20,County,Pasquotank,Initial Claims,Age,55 to 59,116
Apr-20,County,Pasquotank,Initial Claims,Age,45 to 54,180
Apr-20,County,Pasquotank,Initial Claims,Age,35 to 44,272
Apr-20,County,Pasquotank,Initial Claims,Age,25 to 34,315
Apr-20,County,Pasquotank,Initial Claims,Age,Less than 25,221
Apr-20,County,Pasquotank,Initial Claims,Industry,Unclassified / Unknown,377
Apr-20,County,Pasquotank,Initial Claims,Industry,"Trade, Transportation, & Utilities",187
Apr-20,County,Pasquotank,Initial Claims,Industry,Public Administration,19
Apr-20,County,Pasquotank,Initial Claims,Industry,Professional & Business Services,72
Apr-20,County,Pasquotank,Initial Claims,Industry,Other Services,54
Apr-20,County,Pasquotank,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Pasquotank,Initial Claims,Industry,Manufacturing,
Apr-20,County,Pasquotank,Initial Claims,Industry,Leisure & Hospitality,267
Apr-20,County,Pasquotank,Initial Claims,Industry,Information,14
Apr-20,County,Pasquotank,Initial Claims,Industry,Financial Activities,34
Apr-20,County,Pasquotank,Initial Claims,Industry,Educational  & Health Services,217
Apr-20,County,Pasquotank,Initial Claims,Industry,Construction,22
Apr-20,County,Pender,Initial Claims,Claimants,Total Claimants,2527
Apr-20,County,Pender,Initial Claims,COVID,COVID-19 Claimants,2059
Apr-20,County,Pender,Initial Claims,Gender,Other,
Apr-20,County,Pender,Initial Claims,Gender,Male,
Apr-20,County,Pender,Initial Claims,Gender,Female,1411
Apr-20,County,Pender,Initial Claims,Race,Race Unknown,108
Apr-20,County,Pender,Initial Claims,Race,Other Race,90
Apr-20,County,Pender,Initial Claims,Race,White,1991
Apr-20,County,Pender,Initial Claims,Race,Black,338
Apr-20,County,Pender,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,165
Apr-20,County,Pender,Initial Claims,Hispanic Origin,Not Hispanic,2268
Apr-20,County,Pender,Initial Claims,Hispanic Origin,Hispanic,94
Apr-20,County,Pender,Initial Claims,Age,65+,184
Apr-20,County,Pender,Initial Claims,Age,60 to 64,183
Apr-20,County,Pender,Initial Claims,Age,55 to 59,222
Apr-20,County,Pender,Initial Claims,Age,45 to 54,526
Apr-20,County,Pender,Initial Claims,Age,35 to 44,528
Apr-20,County,Pender,Initial Claims,Age,25 to 34,530
Apr-20,County,Pender,Initial Claims,Age,Less than 25,354
Apr-20,County,Pender,Initial Claims,Industry,Unclassified / Unknown,697
Apr-20,County,Pender,Initial Claims,Industry,"Trade, Transportation, & Utilities",462
Apr-20,County,Pender,Initial Claims,Industry,Public Administration,26
Apr-20,County,Pender,Initial Claims,Industry,Professional & Business Services,174
Apr-20,County,Pender,Initial Claims,Industry,Other Services,96
Apr-20,County,Pender,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Pender,Initial Claims,Industry,Manufacturing,209
Apr-20,County,Pender,Initial Claims,Industry,Leisure & Hospitality,299
Apr-20,County,Pender,Initial Claims,Industry,Information,
Apr-20,County,Pender,Initial Claims,Industry,Financial Activities,71
Apr-20,County,Pender,Initial Claims,Industry,Educational  & Health Services,358
Apr-20,County,Pender,Initial Claims,Industry,Construction,111
Apr-20,County,Perquimans,Initial Claims,Claimants,Total Claimants,352
Apr-20,County,Perquimans,Initial Claims,COVID,COVID-19 Claimants,264
Apr-20,County,Perquimans,Initial Claims,Gender,Other,0
Apr-20,County,Perquimans,Initial Claims,Gender,Male,135
Apr-20,County,Perquimans,Initial Claims,Gender,Female,217
Apr-20,County,Perquimans,Initial Claims,Race,Race Unknown,8
Apr-20,County,Perquimans,Initial Claims,Race,Other Race,11
Apr-20,County,Perquimans,Initial Claims,Race,White,252
Apr-20,County,Perquimans,Initial Claims,Race,Black,81
Apr-20,County,Perquimans,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,29
Apr-20,County,Perquimans,Initial Claims,Hispanic Origin,Not Hispanic,316
Apr-20,County,Perquimans,Initial Claims,Hispanic Origin,Hispanic,7
Apr-20,County,Perquimans,Initial Claims,Age,65+,28
Apr-20,County,Perquimans,Initial Claims,Age,60 to 64,28
Apr-20,County,Perquimans,Initial Claims,Age,55 to 59,40
Apr-20,County,Perquimans,Initial Claims,Age,45 to 54,62
Apr-20,County,Perquimans,Initial Claims,Age,35 to 44,80
Apr-20,County,Perquimans,Initial Claims,Age,25 to 34,70
Apr-20,County,Perquimans,Initial Claims,Age,Less than 25,44
Apr-20,County,Perquimans,Initial Claims,Industry,Unclassified / Unknown,119
Apr-20,County,Perquimans,Initial Claims,Industry,"Trade, Transportation, & Utilities",52
Apr-20,County,Perquimans,Initial Claims,Industry,Public Administration,
Apr-20,County,Perquimans,Initial Claims,Industry,Professional & Business Services,20
Apr-20,County,Perquimans,Initial Claims,Industry,Other Services,12
Apr-20,County,Perquimans,Initial Claims,Industry,Natural Resources & Mining,0
Apr-20,County,Perquimans,Initial Claims,Industry,Manufacturing,11
Apr-20,County,Perquimans,Initial Claims,Industry,Leisure & Hospitality,61
Apr-20,County,Perquimans,Initial Claims,Industry,Information,
Apr-20,County,Perquimans,Initial Claims,Industry,Financial Activities,19
Apr-20,County,Perquimans,Initial Claims,Industry,Educational  & Health Services,47
Apr-20,County,Perquimans,Initial Claims,Industry,Construction,7
Apr-20,County,Person,Initial Claims,Claimants,Total Claimants,1583
Apr-20,County,Person,Initial Claims,COVID,COVID-19 Claimants,1282
Apr-20,County,Person,Initial Claims,Gender,Other,0
Apr-20,County,Person,Initial Claims,Gender,Male,752
Apr-20,County,Person,Initial Claims,Gender,Female,831
Apr-20,County,Person,Initial Claims,Race,Race Unknown,62
Apr-20,County,Person,Initial Claims,Race,Other Race,71
Apr-20,County,Person,Initial Claims,Race,White,905
Apr-20,County,Person,Initial Claims,Race,Black,545
Apr-20,County,Person,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,119
Apr-20,County,Person,Initial Claims,Hispanic Origin,Not Hispanic,1417
Apr-20,County,Person,Initial Claims,Hispanic Origin,Hispanic,47
Apr-20,County,Person,Initial Claims,Age,65+,91
Apr-20,County,Person,Initial Claims,Age,60 to 64,131
Apr-20,County,Person,Initial Claims,Age,55 to 59,177
Apr-20,County,Person,Initial Claims,Age,45 to 54,328
Apr-20,County,Person,Initial Claims,Age,35 to 44,294
Apr-20,County,Person,Initial Claims,Age,25 to 34,342
Apr-20,County,Person,Initial Claims,Age,Less than 25,220
Apr-20,County,Person,Initial Claims,Industry,Unclassified / Unknown,352
Apr-20,County,Person,Initial Claims,Industry,"Trade, Transportation, & Utilities",162
Apr-20,County,Person,Initial Claims,Industry,Public Administration,
Apr-20,County,Person,Initial Claims,Industry,Professional & Business Services,168
Apr-20,County,Person,Initial Claims,Industry,Other Services,37
Apr-20,County,Person,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Person,Initial Claims,Industry,Manufacturing,420
Apr-20,County,Person,Initial Claims,Industry,Leisure & Hospitality,147
Apr-20,County,Person,Initial Claims,Industry,Information,
Apr-20,County,Person,Initial Claims,Industry,Financial Activities,11
Apr-20,County,Person,Initial Claims,Industry,Educational  & Health Services,206
Apr-20,County,Person,Initial Claims,Industry,Construction,59
Apr-20,County,Pitt,Initial Claims,Claimants,Total Claimants,6718
Apr-20,County,Pitt,Initial Claims,COVID,COVID-19 Claimants,5184
Apr-20,County,Pitt,Initial Claims,Gender,Other,9
Apr-20,County,Pitt,Initial Claims,Gender,Male,2639
Apr-20,County,Pitt,Initial Claims,Gender,Female,4070
Apr-20,County,Pitt,Initial Claims,Race,Race Unknown,348
Apr-20,County,Pitt,Initial Claims,Race,Other Race,454
Apr-20,County,Pitt,Initial Claims,Race,White,2889
Apr-20,County,Pitt,Initial Claims,Race,Black,3027
Apr-20,County,Pitt,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,456
Apr-20,County,Pitt,Initial Claims,Hispanic Origin,Not Hispanic,5942
Apr-20,County,Pitt,Initial Claims,Hispanic Origin,Hispanic,320
Apr-20,County,Pitt,Initial Claims,Age,65+,338
Apr-20,County,Pitt,Initial Claims,Age,60 to 64,322
Apr-20,County,Pitt,Initial Claims,Age,55 to 59,406
Apr-20,County,Pitt,Initial Claims,Age,45 to 54,998
Apr-20,County,Pitt,Initial Claims,Age,35 to 44,1240
Apr-20,County,Pitt,Initial Claims,Age,25 to 34,1846
Apr-20,County,Pitt,Initial Claims,Age,Less than 25,1568
Apr-20,County,Pitt,Initial Claims,Industry,Unclassified / Unknown,1575
Apr-20,County,Pitt,Initial Claims,Industry,"Trade, Transportation, & Utilities",1054
Apr-20,County,Pitt,Initial Claims,Industry,Public Administration,50
Apr-20,County,Pitt,Initial Claims,Industry,Professional & Business Services,574
Apr-20,County,Pitt,Initial Claims,Industry,Other Services,170
Apr-20,County,Pitt,Initial Claims,Industry,Natural Resources & Mining,13
Apr-20,County,Pitt,Initial Claims,Industry,Manufacturing,426
Apr-20,County,Pitt,Initial Claims,Industry,Leisure & Hospitality,1305
Apr-20,County,Pitt,Initial Claims,Industry,Information,60
Apr-20,County,Pitt,Initial Claims,Industry,Financial Activities,98
Apr-20,County,Pitt,Initial Claims,Industry,Educational  & Health Services,1268
Apr-20,County,Pitt,Initial Claims,Industry,Construction,126
Apr-20,County,Polk,Initial Claims,Claimants,Total Claimants,695
Apr-20,County,Polk,Initial Claims,COVID,COVID-19 Claimants,561
Apr-20,County,Polk,Initial Claims,Gender,Other,
Apr-20,County,Polk,Initial Claims,Gender,Male,
Apr-20,County,Polk,Initial Claims,Gender,Female,
Apr-20,County,Polk,Initial Claims,Race,Race Unknown,40
Apr-20,County,Polk,Initial Claims,Race,Other Race,13
Apr-20,County,Polk,Initial Claims,Race,White,609
Apr-20,County,Polk,Initial Claims,Race,Black,33
Apr-20,County,Polk,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,54
Apr-20,County,Polk,Initial Claims,Hispanic Origin,Not Hispanic,612
Apr-20,County,Polk,Initial Claims,Hispanic Origin,Hispanic,29
Apr-20,County,Polk,Initial Claims,Age,65+,79
Apr-20,County,Polk,Initial Claims,Age,60 to 64,69
Apr-20,County,Polk,Initial Claims,Age,55 to 59,62
Apr-20,County,Polk,Initial Claims,Age,45 to 54,154
Apr-20,County,Polk,Initial Claims,Age,35 to 44,121
Apr-20,County,Polk,Initial Claims,Age,25 to 34,137
Apr-20,County,Polk,Initial Claims,Age,Less than 25,73
Apr-20,County,Polk,Initial Claims,Industry,Unclassified / Unknown,255
Apr-20,County,Polk,Initial Claims,Industry,"Trade, Transportation, & Utilities",82
Apr-20,County,Polk,Initial Claims,Industry,Public Administration,
Apr-20,County,Polk,Initial Claims,Industry,Professional & Business Services,38
Apr-20,County,Polk,Initial Claims,Industry,Other Services,9
Apr-20,County,Polk,Initial Claims,Industry,Natural Resources & Mining,0
Apr-20,County,Polk,Initial Claims,Industry,Manufacturing,83
Apr-20,County,Polk,Initial Claims,Industry,Leisure & Hospitality,100
Apr-20,County,Polk,Initial Claims,Industry,Information,
Apr-20,County,Polk,Initial Claims,Industry,Financial Activities,13
Apr-20,County,Polk,Initial Claims,Industry,Educational  & Health Services,92
Apr-20,County,Polk,Initial Claims,Industry,Construction,14
Apr-20,County,Randolph,Initial Claims,Claimants,Total Claimants,6592
Apr-20,County,Randolph,Initial Claims,COVID,COVID-19 Claimants,5532
Apr-20,County,Randolph,Initial Claims,Gender,Other,6
Apr-20,County,Randolph,Initial Claims,Gender,Male,3079
Apr-20,County,Randolph,Initial Claims,Gender,Female,3507
Apr-20,County,Randolph,Initial Claims,Race,Race Unknown,632
Apr-20,County,Randolph,Initial Claims,Race,Other Race,270
Apr-20,County,Randolph,Initial Claims,Race,White,5185
Apr-20,County,Randolph,Initial Claims,Race,Black,505
Apr-20,County,Randolph,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,337
Apr-20,County,Randolph,Initial Claims,Hispanic Origin,Not Hispanic,5404
Apr-20,County,Randolph,Initial Claims,Hispanic Origin,Hispanic,851
Apr-20,County,Randolph,Initial Claims,Age,65+,404
Apr-20,County,Randolph,Initial Claims,Age,60 to 64,544
Apr-20,County,Randolph,Initial Claims,Age,55 to 59,688
Apr-20,County,Randolph,Initial Claims,Age,45 to 54,1434
Apr-20,County,Randolph,Initial Claims,Age,35 to 44,1223
Apr-20,County,Randolph,Initial Claims,Age,25 to 34,1407
Apr-20,County,Randolph,Initial Claims,Age,Less than 25,892
Apr-20,County,Randolph,Initial Claims,Industry,Unclassified / Unknown,1340
Apr-20,County,Randolph,Initial Claims,Industry,"Trade, Transportation, & Utilities",923
Apr-20,County,Randolph,Initial Claims,Industry,Public Administration,42
Apr-20,County,Randolph,Initial Claims,Industry,Professional & Business Services,415
Apr-20,County,Randolph,Initial Claims,Industry,Other Services,153
Apr-20,County,Randolph,Initial Claims,Industry,Natural Resources & Mining,16
Apr-20,County,Randolph,Initial Claims,Industry,Manufacturing,2233
Apr-20,County,Randolph,Initial Claims,Industry,Leisure & Hospitality,568
Apr-20,County,Randolph,Initial Claims,Industry,Information,29
Apr-20,County,Randolph,Initial Claims,Industry,Financial Activities,55
Apr-20,County,Randolph,Initial Claims,Industry,Educational  & Health Services,686
Apr-20,County,Randolph,Initial Claims,Industry,Construction,133
Apr-20,County,Richmond,Initial Claims,Claimants,Total Claimants,1648
Apr-20,County,Richmond,Initial Claims,COVID,COVID-19 Claimants,1256
Apr-20,County,Richmond,Initial Claims,Gender,Other,0
Apr-20,County,Richmond,Initial Claims,Gender,Male,626
Apr-20,County,Richmond,Initial Claims,Gender,Female,1022
Apr-20,County,Richmond,Initial Claims,Race,Race Unknown,71
Apr-20,County,Richmond,Initial Claims,Race,Other Race,122
Apr-20,County,Richmond,Initial Claims,Race,White,902
Apr-20,County,Richmond,Initial Claims,Race,Black,553
Apr-20,County,Richmond,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,90
Apr-20,County,Richmond,Initial Claims,Hispanic Origin,Not Hispanic,1490
Apr-20,County,Richmond,Initial Claims,Hispanic Origin,Hispanic,68
Apr-20,County,Richmond,Initial Claims,Age,65+,90
Apr-20,County,Richmond,Initial Claims,Age,60 to 64,104
Apr-20,County,Richmond,Initial Claims,Age,55 to 59,109
Apr-20,County,Richmond,Initial Claims,Age,45 to 54,333
Apr-20,County,Richmond,Initial Claims,Age,35 to 44,361
Apr-20,County,Richmond,Initial Claims,Age,25 to 34,403
Apr-20,County,Richmond,Initial Claims,Age,Less than 25,248
Apr-20,County,Richmond,Initial Claims,Industry,Unclassified / Unknown,393
Apr-20,County,Richmond,Initial Claims,Industry,"Trade, Transportation, & Utilities",220
Apr-20,County,Richmond,Initial Claims,Industry,Public Administration,15
Apr-20,County,Richmond,Initial Claims,Industry,Professional & Business Services,124
Apr-20,County,Richmond,Initial Claims,Industry,Other Services,29
Apr-20,County,Richmond,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Richmond,Initial Claims,Industry,Manufacturing,260
Apr-20,County,Richmond,Initial Claims,Industry,Leisure & Hospitality,225
Apr-20,County,Richmond,Initial Claims,Industry,Information,
Apr-20,County,Richmond,Initial Claims,Industry,Financial Activities,17
Apr-20,County,Richmond,Initial Claims,Industry,Educational  & Health Services,303
Apr-20,County,Richmond,Initial Claims,Industry,Construction,57
Apr-20,County,Robeson,Initial Claims,Claimants,Total Claimants,4580
Apr-20,County,Robeson,Initial Claims,COVID,COVID-19 Claimants,3381
Apr-20,County,Robeson,Initial Claims,Gender,Other,
Apr-20,County,Robeson,Initial Claims,Gender,Male,
Apr-20,County,Robeson,Initial Claims,Gender,Female,2818
Apr-20,County,Robeson,Initial Claims,Race,Race Unknown,184
Apr-20,County,Robeson,Initial Claims,Race,Other Race,2011
Apr-20,County,Robeson,Initial Claims,Race,White,1167
Apr-20,County,Robeson,Initial Claims,Race,Black,1218
Apr-20,County,Robeson,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,270
Apr-20,County,Robeson,Initial Claims,Hispanic Origin,Not Hispanic,4148
