Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Apr-20,County,Gaston,Continued Claims,Industry,Leisure & Hospitality,2367
Apr-20,County,Gaston,Continued Claims,Industry,Information,81
Apr-20,County,Gaston,Continued Claims,Industry,Financial Activities,258
Apr-20,County,Gaston,Continued Claims,Industry,Educational  & Health Services,1862
Apr-20,County,Gaston,Continued Claims,Industry,Construction,399
Apr-20,County,Gates,Continued Claims,Claims,Total Cont. Weeks Claimed,309
Apr-20,County,Gates,Continued Claims,Claimants,Total Claimants,111
Apr-20,County,Gates,Continued Claims,COVID,COVID-19 Claimants,78
Apr-20,County,Gates,Continued Claims,Gender,Other,0
Apr-20,County,Gates,Continued Claims,Gender,Male,
Apr-20,County,Gates,Continued Claims,Gender,Female,
Apr-20,County,Gates,Continued Claims,Race,Race Unknown,5
Apr-20,County,Gates,Continued Claims,Race,Other Race,9
Apr-20,County,Gates,Continued Claims,Race,White,61
Apr-20,County,Gates,Continued Claims,Race,Black,36
Apr-20,County,Gates,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,
Apr-20,County,Gates,Continued Claims,Hispanic Origin,Not Hispanic,102
Apr-20,County,Gates,Continued Claims,Hispanic Origin,Hispanic,
Apr-20,County,Gates,Continued Claims,Age,65+,6
Apr-20,County,Gates,Continued Claims,Age,60 to 64,7
Apr-20,County,Gates,Continued Claims,Age,55 to 59,6
Apr-20,County,Gates,Continued Claims,Age,45 to 54,19
Apr-20,County,Gates,Continued Claims,Age,35 to 44,20
Apr-20,County,Gates,Continued Claims,Age,25 to 34,31
Apr-20,County,Gates,Continued Claims,Age,Less than 25,22
Apr-20,County,Gates,Continued Claims,Industry,Unclassified / Unknown,25
Apr-20,County,Gates,Continued Claims,Industry,"Trade, Transportation, & Utilities",10
Apr-20,County,Gates,Continued Claims,Industry,Public Administration,
Apr-20,County,Gates,Continued Claims,Industry,Professional & Business Services,6
Apr-20,County,Gates,Continued Claims,Industry,Other Services,
Apr-20,County,Gates,Continued Claims,Industry,Natural Resources & Mining,0
Apr-20,County,Gates,Continued Claims,Industry,Manufacturing,
Apr-20,County,Gates,Continued Claims,Industry,Leisure & Hospitality,20
Apr-20,County,Gates,Continued Claims,Industry,Information,0
Apr-20,County,Gates,Continued Claims,Industry,Financial Activities,
Apr-20,County,Gates,Continued Claims,Industry,Educational  & Health Services,24
Apr-20,County,Gates,Continued Claims,Industry,Construction,9
Apr-20,County,Graham,Continued Claims,Claims,Total Cont. Weeks Claimed,1273
Apr-20,County,Graham,Continued Claims,Claimants,Total Claimants,412
Apr-20,County,Graham,Continued Claims,COVID,COVID-19 Claimants,354
Apr-20,County,Graham,Continued Claims,Gender,Other,
Apr-20,County,Graham,Continued Claims,Gender,Male,
Apr-20,County,Graham,Continued Claims,Gender,Female,226
Apr-20,County,Graham,Continued Claims,Race,Race Unknown,
Apr-20,County,Graham,Continued Claims,Race,Other Race,
Apr-20,County,Graham,Continued Claims,Race,White,383
Apr-20,County,Graham,Continued Claims,Race,Black,
Apr-20,County,Graham,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,16
Apr-20,County,Graham,Continued Claims,Hispanic Origin,Not Hispanic,391
Apr-20,County,Graham,Continued Claims,Hispanic Origin,Hispanic,5
Apr-20,County,Graham,Continued Claims,Age,65+,26
Apr-20,County,Graham,Continued Claims,Age,60 to 64,42
Apr-20,County,Graham,Continued Claims,Age,55 to 59,42
Apr-20,County,Graham,Continued Claims,Age,45 to 54,87
Apr-20,County,Graham,Continued Claims,Age,35 to 44,75
Apr-20,County,Graham,Continued Claims,Age,25 to 34,92
Apr-20,County,Graham,Continued Claims,Age,Less than 25,48
Apr-20,County,Graham,Continued Claims,Industry,Unclassified / Unknown,40
Apr-20,County,Graham,Continued Claims,Industry,"Trade, Transportation, & Utilities",33
Apr-20,County,Graham,Continued Claims,Industry,Public Administration,17
Apr-20,County,Graham,Continued Claims,Industry,Professional & Business Services,8
Apr-20,County,Graham,Continued Claims,Industry,Other Services,
Apr-20,County,Graham,Continued Claims,Industry,Natural Resources & Mining,0
Apr-20,County,Graham,Continued Claims,Industry,Manufacturing,22
Apr-20,County,Graham,Continued Claims,Industry,Leisure & Hospitality,203
Apr-20,County,Graham,Continued Claims,Industry,Information,0
Apr-20,County,Graham,Continued Claims,Industry,Financial Activities,
Apr-20,County,Graham,Continued Claims,Industry,Educational  & Health Services,39
Apr-20,County,Graham,Continued Claims,Industry,Construction,35
Apr-20,County,Granville,Continued Claims,Claims,Total Cont. Weeks Claimed,5990
Apr-20,County,Granville,Continued Claims,Claimants,Total Claimants,1949
Apr-20,County,Granville,Continued Claims,COVID,COVID-19 Claimants,1571
Apr-20,County,Granville,Continued Claims,Gender,Other,
Apr-20,County,Granville,Continued Claims,Gender,Male,
Apr-20,County,Granville,Continued Claims,Gender,Female,1135
Apr-20,County,Granville,Continued Claims,Race,Race Unknown,99
Apr-20,County,Granville,Continued Claims,Race,Other Race,69
Apr-20,County,Granville,Continued Claims,Race,White,1002
Apr-20,County,Granville,Continued Claims,Race,Black,779
Apr-20,County,Granville,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,106
Apr-20,County,Granville,Continued Claims,Hispanic Origin,Not Hispanic,1730
Apr-20,County,Granville,Continued Claims,Hispanic Origin,Hispanic,113
Apr-20,County,Granville,Continued Claims,Age,65+,82
Apr-20,County,Granville,Continued Claims,Age,60 to 64,120
Apr-20,County,Granville,Continued Claims,Age,55 to 59,188
Apr-20,County,Granville,Continued Claims,Age,45 to 54,395
Apr-20,County,Granville,Continued Claims,Age,35 to 44,383
Apr-20,County,Granville,Continued Claims,Age,25 to 34,542
Apr-20,County,Granville,Continued Claims,Age,Less than 25,239
Apr-20,County,Granville,Continued Claims,Industry,Unclassified / Unknown,254
Apr-20,County,Granville,Continued Claims,Industry,"Trade, Transportation, & Utilities",221
Apr-20,County,Granville,Continued Claims,Industry,Public Administration,21
Apr-20,County,Granville,Continued Claims,Industry,Professional & Business Services,249
Apr-20,County,Granville,Continued Claims,Industry,Other Services,105
Apr-20,County,Granville,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Granville,Continued Claims,Industry,Manufacturing,411
Apr-20,County,Granville,Continued Claims,Industry,Leisure & Hospitality,241
Apr-20,County,Granville,Continued Claims,Industry,Information,
Apr-20,County,Granville,Continued Claims,Industry,Financial Activities,29
Apr-20,County,Granville,Continued Claims,Industry,Educational  & Health Services,333
Apr-20,County,Granville,Continued Claims,Industry,Construction,71
Apr-20,County,Greene,Continued Claims,Claims,Total Cont. Weeks Claimed,1481
Apr-20,County,Greene,Continued Claims,Claimants,Total Claimants,474
Apr-20,County,Greene,Continued Claims,COVID,COVID-19 Claimants,372
Apr-20,County,Greene,Continued Claims,Gender,Other,0
Apr-20,County,Greene,Continued Claims,Gender,Male,191
Apr-20,County,Greene,Continued Claims,Gender,Female,283
Apr-20,County,Greene,Continued Claims,Race,Race Unknown,29
Apr-20,County,Greene,Continued Claims,Race,Other Race,11
Apr-20,County,Greene,Continued Claims,Race,White,260
Apr-20,County,Greene,Continued Claims,Race,Black,174
Apr-20,County,Greene,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,28
Apr-20,County,Greene,Continued Claims,Hispanic Origin,Not Hispanic,407
Apr-20,County,Greene,Continued Claims,Hispanic Origin,Hispanic,39
Apr-20,County,Greene,Continued Claims,Age,65+,31
Apr-20,County,Greene,Continued Claims,Age,60 to 64,34
Apr-20,County,Greene,Continued Claims,Age,55 to 59,46
Apr-20,County,Greene,Continued Claims,Age,45 to 54,83
Apr-20,County,Greene,Continued Claims,Age,35 to 44,87
Apr-20,County,Greene,Continued Claims,Age,25 to 34,118
Apr-20,County,Greene,Continued Claims,Age,Less than 25,75
Apr-20,County,Greene,Continued Claims,Industry,Unclassified / Unknown,47
Apr-20,County,Greene,Continued Claims,Industry,"Trade, Transportation, & Utilities",57
Apr-20,County,Greene,Continued Claims,Industry,Public Administration,5
Apr-20,County,Greene,Continued Claims,Industry,Professional & Business Services,42
Apr-20,County,Greene,Continued Claims,Industry,Other Services,20
Apr-20,County,Greene,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Greene,Continued Claims,Industry,Manufacturing,108
Apr-20,County,Greene,Continued Claims,Industry,Leisure & Hospitality,72
Apr-20,County,Greene,Continued Claims,Industry,Information,
Apr-20,County,Greene,Continued Claims,Industry,Financial Activities,6
Apr-20,County,Greene,Continued Claims,Industry,Educational  & Health Services,98
Apr-20,County,Greene,Continued Claims,Industry,Construction,16
Apr-20,County,Guilford,Continued Claims,Claims,Total Cont. Weeks Claimed,104421
Apr-20,County,Guilford,Continued Claims,Claimants,Total Claimants,34136
Apr-20,County,Guilford,Continued Claims,COVID,COVID-19 Claimants,28045
Apr-20,County,Guilford,Continued Claims,Gender,Other,61
Apr-20,County,Guilford,Continued Claims,Gender,Male,14821
Apr-20,County,Guilford,Continued Claims,Gender,Female,19254
Apr-20,County,Guilford,Continued Claims,Race,Race Unknown,2320
Apr-20,County,Guilford,Continued Claims,Race,Other Race,3159
Apr-20,County,Guilford,Continued Claims,Race,White,15350
Apr-20,County,Guilford,Continued Claims,Race,Black,13307
Apr-20,County,Guilford,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,2333
Apr-20,County,Guilford,Continued Claims,Hispanic Origin,Not Hispanic,29743
Apr-20,County,Guilford,Continued Claims,Hispanic Origin,Hispanic,2060
Apr-20,County,Guilford,Continued Claims,Age,65+,2022
Apr-20,County,Guilford,Continued Claims,Age,60 to 64,2236
Apr-20,County,Guilford,Continued Claims,Age,55 to 59,2874
Apr-20,County,Guilford,Continued Claims,Age,45 to 54,6178
Apr-20,County,Guilford,Continued Claims,Age,35 to 44,6671
Apr-20,County,Guilford,Continued Claims,Age,25 to 34,9034
Apr-20,County,Guilford,Continued Claims,Age,Less than 25,5121
Apr-20,County,Guilford,Continued Claims,Industry,Unclassified / Unknown,4159
Apr-20,County,Guilford,Continued Claims,Industry,"Trade, Transportation, & Utilities",6526
Apr-20,County,Guilford,Continued Claims,Industry,Public Administration,203
Apr-20,County,Guilford,Continued Claims,Industry,Professional & Business Services,4094
Apr-20,County,Guilford,Continued Claims,Industry,Other Services,1414
Apr-20,County,Guilford,Continued Claims,Industry,Natural Resources & Mining,12
Apr-20,County,Guilford,Continued Claims,Industry,Manufacturing,4264
Apr-20,County,Guilford,Continued Claims,Industry,Leisure & Hospitality,7582
Apr-20,County,Guilford,Continued Claims,Industry,Information,231
Apr-20,County,Guilford,Continued Claims,Industry,Financial Activities,685
Apr-20,County,Guilford,Continued Claims,Industry,Educational  & Health Services,4465
Apr-20,County,Guilford,Continued Claims,Industry,Construction,561
Apr-20,County,Halifax,Continued Claims,Claims,Total Cont. Weeks Claimed,5614
Apr-20,County,Halifax,Continued Claims,Claimants,Total Claimants,1850
Apr-20,County,Halifax,Continued Claims,COVID,COVID-19 Claimants,1364
Apr-20,County,Halifax,Continued Claims,Gender,Other,0
Apr-20,County,Halifax,Continued Claims,Gender,Male,780
Apr-20,County,Halifax,Continued Claims,Gender,Female,1070
Apr-20,County,Halifax,Continued Claims,Race,Race Unknown,43
Apr-20,County,Halifax,Continued Claims,Race,Other Race,128
Apr-20,County,Halifax,Continued Claims,Race,White,669
Apr-20,County,Halifax,Continued Claims,Race,Black,1010
Apr-20,County,Halifax,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,
Apr-20,County,Halifax,Continued Claims,Hispanic Origin,Not Hispanic,1703
Apr-20,County,Halifax,Continued Claims,Hispanic Origin,Hispanic,
Apr-20,County,Halifax,Continued Claims,Age,65+,118
Apr-20,County,Halifax,Continued Claims,Age,60 to 64,114
Apr-20,County,Halifax,Continued Claims,Age,55 to 59,163
Apr-20,County,Halifax,Continued Claims,Age,45 to 54,352
Apr-20,County,Halifax,Continued Claims,Age,35 to 44,394
Apr-20,County,Halifax,Continued Claims,Age,25 to 34,489
Apr-20,County,Halifax,Continued Claims,Age,Less than 25,220
Apr-20,County,Halifax,Continued Claims,Industry,Unclassified / Unknown,227
Apr-20,County,Halifax,Continued Claims,Industry,"Trade, Transportation, & Utilities",274
Apr-20,County,Halifax,Continued Claims,Industry,Public Administration,28
Apr-20,County,Halifax,Continued Claims,Industry,Professional & Business Services,240
Apr-20,County,Halifax,Continued Claims,Industry,Other Services,75
Apr-20,County,Halifax,Continued Claims,Industry,Natural Resources & Mining,11
Apr-20,County,Halifax,Continued Claims,Industry,Manufacturing,225
Apr-20,County,Halifax,Continued Claims,Industry,Leisure & Hospitality,389
Apr-20,County,Halifax,Continued Claims,Industry,Information,6
Apr-20,County,Halifax,Continued Claims,Industry,Financial Activities,16
Apr-20,County,Halifax,Continued Claims,Industry,Educational  & Health Services,265
Apr-20,County,Halifax,Continued Claims,Industry,Construction,97
Apr-20,County,Harnett,Continued Claims,Claims,Total Cont. Weeks Claimed,13783
Apr-20,County,Harnett,Continued Claims,Claimants,Total Claimants,4434
Apr-20,County,Harnett,Continued Claims,COVID,COVID-19 Claimants,3658
Apr-20,County,Harnett,Continued Claims,Gender,Other,
Apr-20,County,Harnett,Continued Claims,Gender,Male,
Apr-20,County,Harnett,Continued Claims,Gender,Female,2720
Apr-20,County,Harnett,Continued Claims,Race,Race Unknown,304
Apr-20,County,Harnett,Continued Claims,Race,Other Race,243
Apr-20,County,Harnett,Continued Claims,Race,White,2832
Apr-20,County,Harnett,Continued Claims,Race,Black,1055
Apr-20,County,Harnett,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,257
Apr-20,County,Harnett,Continued Claims,Hispanic Origin,Not Hispanic,3847
Apr-20,County,Harnett,Continued Claims,Hispanic Origin,Hispanic,330
Apr-20,County,Harnett,Continued Claims,Age,65+,171
Apr-20,County,Harnett,Continued Claims,Age,60 to 64,269
Apr-20,County,Harnett,Continued Claims,Age,55 to 59,343
Apr-20,County,Harnett,Continued Claims,Age,45 to 54,853
Apr-20,County,Harnett,Continued Claims,Age,35 to 44,1003
Apr-20,County,Harnett,Continued Claims,Age,25 to 34,1158
Apr-20,County,Harnett,Continued Claims,Age,Less than 25,637
Apr-20,County,Harnett,Continued Claims,Industry,Unclassified / Unknown,556
Apr-20,County,Harnett,Continued Claims,Industry,"Trade, Transportation, & Utilities",613
Apr-20,County,Harnett,Continued Claims,Industry,Public Administration,21
Apr-20,County,Harnett,Continued Claims,Industry,Professional & Business Services,427
Apr-20,County,Harnett,Continued Claims,Industry,Other Services,218
Apr-20,County,Harnett,Continued Claims,Industry,Natural Resources & Mining,6
Apr-20,County,Harnett,Continued Claims,Industry,Manufacturing,656
Apr-20,County,Harnett,Continued Claims,Industry,Leisure & Hospitality,799
Apr-20,County,Harnett,Continued Claims,Industry,Information,22
Apr-20,County,Harnett,Continued Claims,Industry,Financial Activities,47
Apr-20,County,Harnett,Continued Claims,Industry,Educational  & Health Services,900
Apr-20,County,Harnett,Continued Claims,Industry,Construction,177
Apr-20,County,Haywood,Continued Claims,Claims,Total Cont. Weeks Claimed,11936
Apr-20,County,Haywood,Continued Claims,Claimants,Total Claimants,3862
Apr-20,County,Haywood,Continued Claims,COVID,COVID-19 Claimants,3358
Apr-20,County,Haywood,Continued Claims,Gender,Other,11
Apr-20,County,Haywood,Continued Claims,Gender,Male,1612
Apr-20,County,Haywood,Continued Claims,Gender,Female,2239
Apr-20,County,Haywood,Continued Claims,Race,Race Unknown,141
Apr-20,County,Haywood,Continued Claims,Race,Other Race,122
Apr-20,County,Haywood,Continued Claims,Race,White,3547
Apr-20,County,Haywood,Continued Claims,Race,Black,52
Apr-20,County,Haywood,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,194
Apr-20,County,Haywood,Continued Claims,Hispanic Origin,Not Hispanic,3526
Apr-20,County,Haywood,Continued Claims,Hispanic Origin,Hispanic,142
Apr-20,County,Haywood,Continued Claims,Age,65+,248
Apr-20,County,Haywood,Continued Claims,Age,60 to 64,297
Apr-20,County,Haywood,Continued Claims,Age,55 to 59,325
Apr-20,County,Haywood,Continued Claims,Age,45 to 54,699
Apr-20,County,Haywood,Continued Claims,Age,35 to 44,831
Apr-20,County,Haywood,Continued Claims,Age,25 to 34,1020
Apr-20,County,Haywood,Continued Claims,Age,Less than 25,442
Apr-20,County,Haywood,Continued Claims,Industry,Unclassified / Unknown,457
Apr-20,County,Haywood,Continued Claims,Industry,"Trade, Transportation, & Utilities",521
Apr-20,County,Haywood,Continued Claims,Industry,Public Administration,
Apr-20,County,Haywood,Continued Claims,Industry,Professional & Business Services,192
Apr-20,County,Haywood,Continued Claims,Industry,Other Services,168
Apr-20,County,Haywood,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Haywood,Continued Claims,Industry,Manufacturing,432
Apr-20,County,Haywood,Continued Claims,Industry,Leisure & Hospitality,1246
Apr-20,County,Haywood,Continued Claims,Industry,Information,38
Apr-20,County,Haywood,Continued Claims,Industry,Financial Activities,47
Apr-20,County,Haywood,Continued Claims,Industry,Educational  & Health Services,636
Apr-20,County,Haywood,Continued Claims,Industry,Construction,105
Apr-20,County,Henderson,Continued Claims,Claims,Total Cont. Weeks Claimed,19785
Apr-20,County,Henderson,Continued Claims,Claimants,Total Claimants,6385
Apr-20,County,Henderson,Continued Claims,COVID,COVID-19 Claimants,5590
Apr-20,County,Henderson,Continued Claims,Gender,Other,14
Apr-20,County,Henderson,Continued Claims,Gender,Male,2768
